date,chrome-version,chrome-interop-2023-events,chrome-interop-2024-layout,chrome-interop-2025-anchor-positioning,chrome-interop-2025-backdrop-filter,chrome-interop-2025-core-web-vitals,chrome-interop-2025-details,chrome-interop-2025-modules,chrome-interop-2025-navigation,chrome-interop-2025-remove-mutation-events,chrome-interop-2025-scope,chrome-interop-2025-scrollend,chrome-interop-2025-storageaccess,chrome-interop-2025-textdecoration,chrome-interop-2025-urlpattern,chrome-interop-2025-view-transitions,chrome-interop-2025-webassembly,chrome-interop-2025-webcompat,chrome-interop-2025-webrtc,chrome-interop-2025-writingmodes,firefox-version,firefox-interop-2023-events,firefox-interop-2024-layout,firefox-interop-2025-anchor-positioning,firefox-interop-2025-backdrop-filter,firefox-interop-2025-core-web-vitals,firefox-interop-2025-details,firefox-interop-2025-modules,firefox-interop-2025-navigation,firefox-interop-2025-remove-mutation-events,firefox-interop-2025-scope,firefox-interop-2025-scrollend,firefox-interop-2025-storageaccess,firefox-interop-2025-textdecoration,firefox-interop-2025-urlpattern,firefox-interop-2025-view-transitions,firefox-interop-2025-webassembly,firefox-interop-2025-webcompat,firefox-interop-2025-webrtc,firefox-interop-2025-writingmodes,safari-version,safari-interop-2023-events,safari-interop-2024-layout,safari-interop-2025-anchor-positioning,safari-interop-2025-backdrop-filter,safari-interop-2025-core-web-vitals,safari-interop-2025-details,safari-interop-2025-modules,safari-interop-2025-navigation,safari-interop-2025-remove-mutation-events,safari-interop-2025-scope,safari-interop-2025-scrollend,safari-interop-2025-storageaccess,safari-interop-2025-textdecoration,safari-interop-2025-urlpattern,safari-interop-2025-view-transitions,safari-interop-2025-webassembly,safari-interop-2025-webcompat,safari-interop-2025-webrtc,safari-interop-2025-writingmodes,interop-interop-2023-events,interop-interop-2024-layout,interop-interop-2025-anchor-positioning,interop-interop-2025-backdrop-filter,interop-interop-2025-core-web-vitals,interop-interop-2025-details,interop-interop-2025-modules,interop-interop-2025-navigation,interop-interop-2025-remove-mutation-events,interop-interop-2025-scope,interop-interop-2025-scrollend,interop-interop-2025-storageaccess,interop-interop-2025-textdecoration,interop-interop-2025-urlpattern,interop-interop-2025-view-transitions,interop-interop-2025-webassembly,interop-interop-2025-webcompat,interop-interop-2025-webrtc,interop-interop-2025-writingmodes,revision
2025-01-14T15:28:19.177000+00:00,134.0.6956.0,880,998,996,946,962,947,956,988,0,1000,1000,622,911,1000,981,0,738,757,985,136.0a1,905,956,147,813,554,488,107,7,0,146,395,909,991,1,66,0,587,769,937,210 preview,820,942,155,786,40,672,830,7,0,786,20,243,738,1,881,0,419,712,218,767,911,146,720,40,515,107,4,0,115,10,243,738,1,63,0,464,549,219,00cde41296c6155f77fd63c2c31305f5fb92776e
2025-01-14T18:32:31.886000+00:00,134.0.6956.0,880,998,996,946,962,947,956,988,0,1000,1000,622,911,1000,981,0,738,757,985,136.0a1,905,956,147,813,554,488,107,7,0,146,395,909,991,1,66,0,587,769,937,210 preview,820,942,155,786,40,672,830,7,0,786,31,243,738,1,881,0,419,712,218,767,912,146,720,40,515,107,4,0,115,10,243,738,1,63,0,464,549,219,9e663083bd28b505fd3ffd4b847bd7197bc90dbb
2025-01-14T19:19:05.047000+00:00,134.0.6956.0,880,998,996,946,962,947,956,988,0,1000,1000,622,911,1000,977,0,738,757,985,136.0a1,929,956,147,813,554,488,107,7,0,146,395,909,991,1,66,0,587,769,937,210 preview,820,942,155,786,40,672,830,7,0,786,31,243,738,1,881,0,419,712,218,791,911,146,720,40,515,107,4,0,115,10,243,738,1,63,0,464,549,219,a6d816a2c28335d7154c4d5be7a3d9c6d758f7e8
2025-01-24T18:09:32.778000+00:00,134.0.6976.0,880,998,996,946,954,1000,956,988,0,1000,1000,622,911,1000,983,0,738,757,985,136.0a1,929,959,147,813,554,567,107,7,0,146,395,905,991,1,66,0,587,808,937,212 preview,820,942,155,786,40,725,824,7,0,786,31,243,738,1,885,0,419,712,689,791,915,146,720,40,567,107,4,0,115,10,243,738,1,63,0,464,549,675,32cc0b0afe243a1a97c404f0c71555ed7b4b21c7
2025-01-24T20:06:03.261000+00:00,134.0.6976.0,880,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,987,0,738,757,985,136.0a1,905,959,147,813,554,567,107,7,0,146,395,909,991,1,66,0,587,808,937,212 preview,820,943,155,786,40,725,824,7,0,786,31,243,738,1,885,0,419,712,694,767,916,146,720,40,567,107,4,0,115,10,243,738,1,63,0,464,549,680,b685bd3837683612204ef6f3f823513214083c8d
2025-01-25T00:34:15.134000+00:00,134.0.6977.0,880,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,987,0,738,757,985,136.0a1,905,959,147,813,554,567,107,7,0,146,395,905,991,1,66,0,569,808,937,212 preview,820,943,155,786,40,725,824,7,0,786,31,243,738,1,885,0,419,712,689,767,915,146,720,40,567,107,4,0,115,10,243,738,1,63,0,464,549,675,e679be39aa83e65a06627a8a5b911648f5312f13
2025-01-25T06:12:42.310000+00:00,134.0.6977.0,880,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,983,0,738,757,985,136.0a1,905,959,147,813,571,567,107,7,0,146,395,909,991,1,66,0,587,808,937,212 preview,820,942,155,786,40,725,824,7,0,786,31,243,738,1,885,0,419,712,689,767,914,146,720,40,567,107,4,0,115,10,243,738,1,63,0,464,549,675,bcf47bdcecd72b1c6224677d0d208b60b3fac41a
2025-01-25T14:08:42.638000+00:00,134.0.6978.0,880,998,996,946,945,1000,956,988,0,1000,1000,622,911,1000,987,0,738,757,985,136.0a1,905,959,147,813,554,567,107,7,0,146,395,909,991,1,66,0,587,808,937,212 preview,820,942,155,786,40,725,830,7,0,786,20,243,738,1,885,0,419,712,689,767,915,146,720,40,567,107,4,0,115,10,243,738,1,63,0,464,549,675,e5e7dab5e72edd352b17105acce2b8f443face10
2025-01-26T04:49:03.872000+00:00,134.0.6979.0,880,998,996,946,954,1000,956,988,0,1000,1000,622,911,1000,987,0,738,757,985,136.0a1,905,959,147,813,563,567,107,7,0,146,395,905,991,1,66,0,587,808,937,212 preview,820,943,155,786,40,725,824,7,0,786,31,243,738,1,885,0,419,712,689,767,915,146,720,40,567,107,4,0,115,10,243,738,1,63,0,464,549,675,0ef675b66417dbd1302cac69e64db90b1dedf913
2025-01-26T12:37:20.693000+00:00,134.0.6980.0,880,998,996,946,954,1000,956,988,0,1000,1000,622,911,1000,977,0,738,757,985,136.0a1,905,959,147,813,563,567,107,7,0,146,395,909,991,1,66,0,587,808,937,212 preview,820,943,155,786,40,725,824,7,0,786,31,243,738,1,885,0,419,712,689,767,915,146,720,40,567,107,4,0,115,10,243,738,1,63,0,464,549,675,7063191470f790e0ac0d476f7ff909b06cc73b6d
2025-01-27T08:56:13.391000+00:00,134.0.6981.0,880,998,996,946,954,1000,956,988,0,1000,1000,622,911,1000,987,0,738,757,985,136.0a1,905,959,147,813,571,567,107,7,0,146,395,909,991,1,66,0,587,808,937,212 preview,820,942,155,786,40,725,824,7,0,786,31,243,738,1,885,0,419,712,689,767,914,146,720,40,567,107,4,0,115,10,243,738,1,63,0,464,549,675,2c5993416c4b9676521dce8309c737e75fa60a7b
2025-01-27T12:23:14.385000+00:00,134.0.6982.0,880,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,987,0,738,757,985,136.0a1,905,959,147,813,554,567,107,7,0,146,395,909,991,1,66,0,587,808,937,212 preview,820,942,155,786,40,725,824,7,0,786,20,243,738,1,885,0,419,712,689,767,915,146,720,40,567,107,4,0,115,10,243,738,1,63,0,464,549,675,f7be0eaa3f32e936d60d44a335a0aa260e0c66af
2025-01-27T14:07:52.926000+00:00,134.0.6982.0,880,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,987,0,738,757,985,136.0a1,929,959,147,813,563,567,107,7,0,146,395,909,991,1,66,0,587,808,937,212 preview,820,943,155,786,40,725,830,7,0,786,20,243,738,1,885,0,419,712,689,791,915,146,720,40,567,107,4,0,115,10,243,738,1,63,0,464,549,675,6269521f04489345b251d35190a73f06472d5fe9
2025-01-27T17:59:15.618000+00:00,134.0.6982.0,880,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,983,0,738,757,985,136.0a1,905,959,147,813,563,567,107,7,0,146,395,905,991,1,66,0,587,808,937,212 preview,820,942,155,786,40,725,824,7,0,786,31,243,738,1,885,0,419,712,689,767,915,146,720,40,567,107,4,0,115,10,243,738,1,63,0,464,549,675,ada75ff18c8911c789f4db4419296cb11a58d45c
2025-01-27T20:36:08.924000+00:00,134.0.6982.0,880,998,996,946,954,1000,956,988,0,1000,1000,622,911,1000,983,0,738,757,985,136.0a1,905,959,147,813,563,567,107,7,0,146,395,909,991,1,66,0,587,808,937,212 preview,820,943,155,786,40,725,824,7,0,786,20,243,738,1,885,0,419,712,689,767,915,146,720,40,567,107,4,0,115,10,243,738,1,63,0,464,549,675,b0355b131370a7f338677766c067e12274eb74c2
2025-01-28T01:00:06.994000+00:00,134.0.6983.0,880,998,996,946,954,1000,956,988,0,1000,1000,622,911,1000,980,0,738,757,985,136.0a1,905,959,147,813,554,567,107,7,0,146,395,909,991,1,66,0,587,808,937,212 preview,820,942,155,786,40,725,824,7,0,786,31,243,738,1,878,0,419,712,689,767,915,146,720,40,567,107,4,0,115,10,243,738,1,59,0,464,549,675,5bafd5b4ec866d1baee1a2d6239e3e811695f79a
2025-01-28T03:32:44.340000+00:00,134.0.6983.0,880,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,980,0,738,757,985,136.0a1,905,959,147,813,563,567,107,7,0,146,395,909,991,1,66,0,587,808,937,212 preview,689,942,155,786,40,698,830,7,0,786,31,243,738,1,882,0,419,712,689,657,915,146,720,40,567,107,4,0,115,10,243,738,1,59,0,464,549,675,cdc4fbc40bfa66993ffacfa7ade3a9fd2152fdfe
2025-01-28T04:17:04.254000+00:00,134.0.6983.0,880,998,996,946,954,1000,956,988,0,1000,1000,622,911,1000,983,0,738,757,985,136.0a1,905,959,147,813,554,567,107,7,0,146,395,905,991,1,66,0,587,808,937,212 preview,820,942,155,786,40,725,830,7,0,786,31,243,738,1,885,0,419,712,689,767,915,146,720,40,567,107,4,0,115,10,243,738,1,63,0,464,549,675,b9d263367324bfe5c79de4fa466f9c7834447899
2025-01-28T08:54:01.813000+00:00,134.0.6983.0,880,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,987,0,738,757,985,136.0a1,905,959,147,813,563,567,107,7,0,146,395,902,991,1,66,0,587,808,937,212 preview,820,942,155,786,40,725,830,7,0,786,20,243,738,1,882,0,419,712,689,767,914,146,720,40,567,107,4,0,115,10,243,738,1,59,0,464,549,675,ca7dcc58847621b5b0828525b7a88bae7474b9ca
2025-01-28T11:44:36.241000+00:00,134.0.6984.0,880,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,976,0,738,757,985,136.0a1,905,959,147,813,554,567,107,7,0,146,395,905,991,1,66,0,587,808,937,212 preview,820,942,155,786,40,725,824,7,0,786,31,243,738,1,882,0,419,712,689,767,914,146,720,40,567,107,4,0,115,10,243,738,1,59,0,464,549,675,c4654928a57cc99d15e2d45dda2161d5135584ad
2025-01-28T14:15:00.720000+00:00,134.0.6984.0,880,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,987,0,738,757,985,136.0a1,905,959,147,813,554,567,107,7,0,146,395,909,991,1,66,0,587,808,937,212 preview,820,942,155,786,40,725,824,7,0,786,31,243,738,1,885,0,419,712,689,767,915,146,720,40,567,107,4,0,115,10,243,738,1,63,0,464,549,675,c3b8c1186bb1f3a4aedaff5311126aacb90cc868
2025-01-28T18:31:58.198000+00:00,134.0.6984.0,880,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,983,0,738,757,985,136.0a1,905,959,147,813,554,567,107,7,0,146,395,909,991,1,66,0,587,808,937,212 preview,820,942,155,786,40,725,824,7,0,786,20,243,738,1,882,0,419,712,689,767,914,146,720,40,567,107,4,0,115,10,243,738,1,59,0,464,549,675,dcd3048a444e6cd2221e150189ee6a88a8a5c627
2025-01-28T19:41:58.660000+00:00,134.0.6984.0,880,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,983,0,738,757,985,136.0a1,905,959,147,813,563,567,107,7,0,146,395,905,991,1,66,0,587,808,937,212 preview,820,943,155,786,40,725,830,7,0,786,20,243,738,1,882,0,419,712,689,767,915,146,720,40,567,107,4,0,115,10,243,738,1,63,0,464,549,675,1b476ffbe5be1470c147442006c6002eea44e61f
2025-01-29T01:02:24.838000+00:00,134.0.6985.0,880,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,983,0,738,757,985,136.0a1,929,959,147,813,579,567,107,7,0,146,395,909,991,1,66,0,587,808,937,212 preview,820,943,155,786,40,725,824,7,0,786,31,243,738,1,885,0,419,712,689,791,915,146,720,40,567,107,4,0,115,10,243,738,1,63,0,464,549,675,2e8b491a12d69b973cd3f3daf9c4a276e0441f3d
2025-01-29T05:06:34.004000+00:00,134.0.6985.0,880,998,996,946,954,1000,956,988,0,1000,1000,622,911,1000,980,0,738,757,985,136.0a1,905,959,147,813,563,567,107,7,0,146,395,909,991,1,66,0,587,808,937,212 preview,820,943,155,786,40,725,824,7,0,786,31,243,738,1,882,0,419,712,689,767,915,146,720,40,567,107,4,0,115,10,243,738,1,59,0,464,549,675,48b77338c179f9d42ee4a3d2ef565187f101b1e6
2025-01-29T09:13:22.795000+00:00,134.0.6985.0,904,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,983,0,738,757,985,136.0a1,905,959,147,813,554,567,107,7,0,146,395,909,991,1,66,0,606,808,937,212 preview,820,942,155,786,40,725,824,7,0,786,20,243,738,1,885,0,438,712,689,748,914,146,720,40,567,107,4,0,115,10,243,738,1,63,0,454,549,675,c3c1e5af78414fc920b740fd2a7888f22f727260
2025-01-29T12:33:15.443000+00:00,134.0.6985.0,904,998,996,946,954,1000,956,988,0,1000,1000,622,911,1000,980,0,738,757,985,136.0a1,953,959,147,813,563,567,107,7,0,146,395,909,991,1,66,0,606,808,937,212 preview,820,942,155,786,40,725,824,7,0,786,31,243,738,1,882,0,438,712,689,772,915,146,720,40,567,107,4,0,115,10,243,738,1,59,0,454,549,675,034aca802303d13d05478b25e7e87271b3fcb020
2025-01-29T18:21:49.753000+00:00,134.0.6985.0,904,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,983,0,738,757,985,136.0a1,929,959,147,813,563,567,107,7,0,146,395,909,991,1,66,0,606,808,937,212 preview,820,942,155,786,40,725,824,7,0,786,31,243,738,1,882,0,438,712,689,748,915,146,720,40,567,107,4,0,115,10,243,738,1,63,0,454,549,675,344a03be82e877514add8ca332c790ff2e707a40
2025-01-29T20:49:48.304000+00:00,134.0.6985.0,904,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,980,0,738,757,985,136.0a1,953,959,147,813,554,567,107,7,0,146,395,905,991,1,66,0,606,808,937,212 preview,820,942,155,786,40,725,830,7,0,786,20,243,738,1,882,0,438,712,689,772,915,146,720,40,567,107,4,0,115,10,243,738,1,59,0,454,549,675,d46d9abdea3ea1eb0f1eebdc4430f21a13afaae3
2025-01-30T03:00:02.185000+00:00,134.0.6987.0,904,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,987,0,738,757,985,136.0a1,929,959,147,813,554,567,107,7,0,146,395,909,991,1,66,0,606,808,937,212 preview,820,943,155,786,40,725,824,7,0,786,31,243,738,1,882,0,438,712,689,748,915,146,720,40,567,107,4,0,115,10,243,738,1,59,0,454,549,675,e12ac2f41103b4f30360c5f17971c8829ac6a63c
2025-01-30T04:51:35.269000+00:00,134.0.6987.0,904,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,983,0,738,757,985,136.0a1,953,959,147,813,571,567,107,7,0,146,395,909,991,1,66,0,606,808,937,212 preview,820,942,155,786,40,725,824,7,0,786,31,243,738,1,885,0,438,712,689,772,915,146,720,40,567,107,4,0,115,10,243,738,1,63,0,454,549,675,7eb87d2740eeab49977b967906371a0ce83c8d38
2025-01-30T08:32:27.947000+00:00,134.0.6987.0,904,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,987,0,738,757,985,136.0a1,929,959,147,813,554,567,107,7,0,146,395,909,991,1,66,0,606,808,937,212 preview,820,942,155,786,40,725,830,7,0,786,31,243,738,1,885,0,438,712,689,748,915,146,720,40,567,107,4,0,115,10,243,738,1,63,0,454,549,675,497e9fd1889a49263968722fdc7b7d291a637bda
2025-01-30T09:35:07.412000+00:00,134.0.6987.0,904,998,996,946,954,1000,956,988,0,1000,1000,622,911,1000,987,0,738,757,985,136.0a1,929,959,147,813,554,567,107,7,0,146,395,909,991,1,66,0,606,808,937,212 preview,820,942,155,786,40,725,824,7,0,786,20,243,738,1,882,0,438,712,689,748,915,146,720,40,567,107,4,0,115,10,243,738,1,59,0,454,549,675,316fa8a38bfb9a79aa5386e40cb28bebf0a29a0c
2025-01-30T17:57:06.538000+00:00,134.0.6988.0,904,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,980,0,738,757,985,136.0a1,929,959,147,813,563,567,107,7,0,146,395,902,991,1,66,0,606,808,937,212 preview,820,942,155,786,40,725,824,7,0,786,31,243,738,1,885,0,438,712,689,748,915,146,720,40,567,107,4,0,115,10,243,738,1,63,0,454,549,675,e6846ed26d8c6aa033edec7e1da9d0d1dc5f832a
2025-01-30T19:44:42.630000+00:00,134.0.6988.0,904,998,996,946,954,1000,956,988,0,1000,1000,622,911,1000,987,0,738,757,985,136.0a1,929,959,147,813,563,567,107,7,0,146,395,909,991,1,66,0,606,808,937,212 preview,820,942,155,786,40,725,824,7,0,786,20,243,738,1,882,0,438,712,689,748,915,146,720,40,567,107,4,0,115,10,243,738,1,59,0,454,549,675,d5085f61e2d949bc9fb24b04f4c6a47bdf6d3be9
2025-01-31T00:49:03.064000+00:00,134.0.6989.0,904,998,996,946,954,1000,956,988,0,1000,1000,622,911,1000,987,0,738,757,985,136.0a1,929,959,147,813,554,567,107,7,0,146,395,909,991,1,66,0,606,808,937,212 preview,820,943,155,786,40,725,830,7,0,786,31,243,738,1,878,0,438,712,689,748,916,146,720,40,567,107,4,0,115,10,243,738,1,59,0,454,549,675,c2d8c4299ee66aee05c3d670f516a115850734ef
2025-01-31T05:37:35.845000+00:00,134.0.6989.0,904,998,996,946,962,1000,956,985,0,1000,1000,622,911,1000,983,0,738,757,985,136.0a1,929,959,147,813,563,567,107,7,0,146,395,909,991,1,66,0,606,808,937,212 preview,820,943,155,786,40,725,830,7,0,786,20,243,738,1,882,0,438,712,689,748,916,146,720,40,567,107,4,0,115,10,243,738,1,59,0,454,549,675,74e40f6b35c3af6cca7c4a6c5ea3b81ad9d5908e
2025-01-31T08:43:19.348000+00:00,134.0.6989.0,904,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,987,0,738,757,985,136.0a1,929,959,147,813,563,567,107,7,0,146,395,909,991,1,66,0,606,808,937,212 preview,820,943,155,786,40,725,824,7,0,786,20,243,738,1,882,0,438,712,689,748,916,146,720,40,567,107,4,0,115,10,243,738,1,59,0,454,549,675,a8a364968bf8cf8f1eaa0d9636439c7d07cb3fee
2025-01-31T14:21:58.278000+00:00,134.0.6990.0,904,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,980,0,738,757,985,136.0a1,953,959,147,813,554,567,107,7,0,146,395,905,991,1,66,0,606,808,937,212 preview,820,942,155,786,40,725,824,7,0,786,31,243,738,1,878,0,438,712,689,772,915,146,720,40,567,107,4,0,115,10,243,738,1,59,0,454,549,675,fee9011879dd40a5d443c03c61e5708af4dd0534
2025-01-31T17:27:58.262000+00:00,134.0.6990.0,904,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,978,0,738,757,985,136.0a1,929,959,147,813,554,567,107,7,0,146,395,909,991,1,66,0,606,808,937,212 preview,820,943,155,786,40,725,824,7,0,786,20,243,738,1,882,0,438,712,689,748,915,146,720,40,567,107,4,0,115,10,243,738,1,63,0,454,549,675,102c5cb8d7ec9cb58470b66a78d83d6aae3740da
2025-01-31T19:03:38.292000+00:00,134.0.6990.2,904,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,980,0,738,757,985,136.0a1,929,959,147,813,571,567,107,7,0,146,395,909,991,1,66,0,606,808,937,212 preview,796,942,155,786,40,725,824,7,0,786,31,243,738,1,882,0,438,712,689,725,915,146,720,40,567,107,4,0,115,10,243,738,1,63,0,454,549,675,b7445afd17303e9443d1da92de9d2b93a9403b0b
2025-02-01T02:07:28.580000+00:00,134.0.6991.0,904,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,980,0,738,738,985,136.0a1,929,959,147,813,554,567,107,7,0,146,395,909,991,1,66,0,606,808,937,212 preview,820,943,155,786,40,725,824,7,0,786,31,243,738,1,878,0,438,712,689,748,916,146,720,40,567,107,4,0,115,10,243,738,1,59,0,454,549,675,1630698f22d6f9b631733118a01a95928d4a7342
2025-02-01T08:05:29.517000+00:00,134.0.6991.0,904,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,982,0,738,757,985,136.0a1,929,959,147,813,554,567,107,7,0,146,395,909,991,1,66,0,606,808,937,212 preview,820,942,155,786,40,725,830,7,0,786,31,243,738,1,882,0,438,712,689,748,915,146,720,40,567,107,4,0,115,10,243,738,1,63,0,454,549,675,dc928169ee38969433af668319a73ed9196ffbee
2025-02-01T22:40:11.927000+00:00,134.0.6993.0,904,998,996,946,970,1000,956,988,0,1000,1000,622,911,1000,980,0,738,757,985,136.0a1,953,959,147,813,563,567,107,7,0,146,395,909,991,1,66,0,606,808,937,212 preview,820,943,155,786,40,725,824,7,0,786,31,243,738,1,878,0,438,712,689,772,915,146,720,40,567,107,4,0,115,10,243,738,1,59,0,454,549,675,f630424a79c1ae17deaaf27a21efdbca1378af0e
2025-02-02T22:05:45.154000+00:00,134.0.6995.0,904,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,972,0,738,757,985,136.0a1,929,959,147,813,571,567,107,7,0,146,395,909,991,1,66,0,606,808,937,212 preview,820,942,155,786,40,725,824,7,0,786,31,243,738,1,882,0,438,712,689,748,915,146,720,40,567,107,4,0,115,10,243,738,1,63,0,454,549,675,28af658f73488ef9a027a2c55add59e0576fcf79
2025-02-03T03:34:00.097000+00:00,134.0.6995.0,904,998,996,946,954,1000,956,988,0,1000,1000,622,911,1000,980,0,738,757,985,136.0a1,929,959,147,813,563,567,107,7,0,146,395,909,991,1,66,0,606,808,937,212 preview,820,943,155,786,40,725,824,7,0,786,20,243,738,1,878,0,438,712,689,748,915,146,720,40,567,107,4,0,115,10,243,738,1,59,0,454,549,675,1e316b1ab66d84a28d74b3f1ce7626773954025f
2025-02-03T04:21:42.502000+00:00,134.0.6995.0,904,998,996,946,954,1000,956,988,0,1000,1000,622,911,1000,983,0,738,757,985,136.0a1,929,959,147,813,554,567,107,7,0,146,395,905,991,1,66,0,606,808,937,212 preview,820,943,155,786,40,725,824,7,0,786,31,243,738,1,882,0,438,712,689,748,916,146,720,40,567,107,4,0,115,10,243,738,1,63,0,454,549,675,7da77c4d0c137b48ef4026db5d82e2307f4dc318
2025-02-03T08:58:25.650000+00:00,134.0.6995.0,904,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,980,0,738,757,985,136.0a1,953,959,147,813,554,567,107,7,0,146,395,909,991,1,66,0,606,808,937,212 preview,820,942,155,786,40,725,830,7,0,786,31,243,738,1,874,0,438,712,689,772,916,146,720,40,567,107,4,0,115,10,243,738,1,59,0,454,549,675,3722022897962167f9325789e605c647a5f73a6b
2025-02-03T15:18:04.914000+00:00,134.0.6996.0,904,998,996,946,954,1000,956,988,0,1000,1000,622,911,1000,980,0,738,757,985,136.0a1,953,959,147,813,554,567,107,7,0,146,395,905,991,1,66,0,606,808,937,212 preview,820,943,155,786,40,725,824,7,0,786,31,243,738,1,878,0,438,712,689,772,916,146,720,40,567,107,4,0,115,10,243,738,1,63,0,454,549,675,4a30d0b8d0d7d8282339b28dcbb957ff9b976b65
2025-02-03T18:24:16.523000+00:00,134.0.6996.0,904,998,996,946,962,1000,956,988,0,1000,1000,622,911,1000,983,0,738,757,985,136.0a1,929,959,147,813,554,567,107,7,0,146,395,909,991,1,66,0,606,808,937,212 preview,820,942,155,786,40,725,830,7,0,786,31,243,738,1,878,0,438,712,689,748,916,146,720,40,567,107,4,0,115,10,243,738,1,59,0,454,549,675,fba70cbf24cc99d9891429fdecead1863f6c0134
2025-02-03T21:25:16.849000+00:00,134.0.6996.0,904,998,996,946,962,1000,956,988,1000,1000,1000,622,911,1000,976,0,738,757,985,136.0a1,929,959,147,813,563,567,107,7,400,146,395,905,991,1,66,0,606,808,937,212 preview,820,942,155,786,40,725,824,7,300,786,31,243,738,1,878,0,438,712,689,748,915,146,720,40,567,107,4,300,115,10,243,738,1,59,0,454,549,675,3b07cf68f052952c7e85450dbfbf6267aa246486
2025-02-04T00:39:35.718000+00:00,134.0.6997.0,904,998,996,946,954,1000,956,988,1000,1000,1000,622,911,1000,983,0,738,680,985,136.0a1,929,959,147,813,554,567,107,7,400,146,395,909,991,1,66,0,606,808,937,212 preview,820,942,155,786,40,725,824,7,300,786,31,243,738,1,885,0,438,712,689,748,915,146,720,40,567,107,4,300,115,10,243,738,1,63,0,454,549,675,075aea4ac5f7c6ebc8b82f2f72aeb0b942f850cc
2025-02-04T05:13:01.161000+00:00,134.0.6997.0,904,998,996,946,954,1000,956,988,1000,1000,1000,622,911,1000,983,0,738,680,985,137.0a1,929,959,147,813,563,567,107,7,400,146,395,909,991,1,66,0,606,808,937,212 preview,820,942,155,786,40,725,830,7,300,786,31,243,738,1,882,0,438,712,689,748,915,146,720,40,567,107,4,300,115,10,243,738,1,59,0,454,549,675,566be05b40d3db412ed6f6a495168f63d26e3644
2025-02-04T09:06:23.011000+00:00,134.0.6997.0,904,998,996,946,962,1000,956,988,1000,1000,1000,622,911,1000,983,0,738,757,985,137.0a1,929,959,147,813,563,567,107,7,400,146,395,905,991,1,66,0,606,808,937,212 preview,820,943,155,786,40,725,824,7,300,786,20,243,738,1,885,0,438,712,689,748,916,146,720,40,567,107,4,300,115,10,243,738,1,63,0,454,549,675,0d6d11fb34f28e867bc523b1dc5d2c5ab07a22e3
2025-02-04T12:50:59.760000+00:00,134.0.6998.0,904,998,996,946,962,1000,956,988,1000,1000,1000,622,911,1000,987,0,738,757,985,137.0a1,953,959,147,813,554,567,107,7,400,146,395,905,991,1,66,0,606,808,937,212 preview,820,943,155,786,40,725,824,7,300,786,31,243,738,1,885,0,438,712,689,772,915,146,720,40,567,107,4,300,115,10,243,738,1,63,0,454,549,675,bd0bfff8963e1957454b26ced0555efc381e68b8
2025-02-04T14:23:14.255000+00:00,134.0.6998.0,904,998,996,946,962,1000,956,988,1000,1000,1000,622,911,1000,983,0,738,757,985,137.0a1,929,959,147,813,554,567,107,7,400,146,395,909,991,1,66,0,606,808,937,212 preview,820,942,155,786,40,725,830,7,300,786,31,243,738,1,882,0,438,712,689,748,915,146,720,40,567,107,4,300,115,10,243,738,1,59,0,454,549,675,07920967d79b3c88d440ddede3f7f5dc3b81c573
2025-02-04T18:23:04.790000+00:00,134.0.6998.0,904,998,996,946,962,1000,956,988,1000,1000,1000,622,911,1000,980,0,738,757,985,137.0a1,929,959,147,813,563,567,107,7,400,146,395,909,991,1,66,0,606,808,937,212 preview,820,942,155,786,40,725,830,7,300,786,31,243,738,1,885,0,438,712,694,748,915,146,720,40,567,107,4,300,115,10,243,738,1,63,0,454,549,680,faa6a4b594ccec9d27f78fca065741103877ff6e
